"customer_id","customer_type","last_purch","dollars","beverage1","beverage2","beverage3","beverage4","beverage5","beverage6","buyer"
35542,"restaurant",7,757,0,1,0,0,0,0,0
35543,"restaurant",1,1475,0,0,0,2,0,0,0
35544,"restaurant",7,717,0,0,0,1,0,0,0
35545,"bar",3,738,0,1,0,0,0,0,0
35546,"bar",7,719,0,1,0,0,0,0,0
35547,"restaurant",7,720,0,0,0,1,0,0,0
35548,"restaurant",7,711,1,0,0,0,0,0,0
35549,"restaurant",1,726,0,1,0,0,0,0,0
35550,"restaurant",7,742,0,0,0,0,1,0,0
35551,"restaurant",7,708,0,0,0,1,0,0,0
35552,"bar",3,1426,0,0,2,0,0,0,0
35553,"restaurant",3,708,0,0,0,1,0,0,0
35554,"restaurant",7,739,0,1,0,0,0,0,0
35555,"restaurant",7,712,0,0,0,0,1,0,0
35556,"restaurant",5,1439,0,0,1,0,1,0,0
35557,"restaurant",1,1458,0,0,0,0,1,1,0
35558,"restaurant",7,674,0,1,0,0,0,0,0
35559,"restaurant",1,1452,0,2,0,0,0,0,0
35560,"restaurant",5,707,0,0,0,1,0,0,0
35561,"bar",1,1398,0,0,2,0,0,0,0
35562,"restaurant",5,1414,0,0,0,2,0,0,0
35563,"bar",7,721,0,1,0,0,0,0,0
35564,"restaurant",3,1419,1,0,0,0,1,0,0
35565,"restaurant",7,707,0,0,0,0,1,0,0
35566,"restaurant",7,715,0,0,0,0,1,0,0
35567,"restaurant",1,1425,0,0,0,0,0,2,0
35568,"restaurant",7,742,0,0,0,0,1,0,0
35569,"restaurant",1,710,0,0,0,1,0,0,0
35570,"bar",7,726,0,0,0,1,0,0,0
35571,"restaurant",7,755,0,0,0,0,0,1,0
35572,"restaurant",3,1439,0,1,0,1,0,0,0
35573,"restaurant",7,729,0,0,0,0,1,0,0
35574,"restaurant",7,722,0,1,0,0,0,0,0
35575,"bar",7,741,0,0,0,0,1,0,0
35576,"bar",7,695,0,0,0,0,1,0,0
35577,"restaurant",7,695,0,0,0,0,1,0,0
35578,"restaurant",7,730,0,0,1,0,0,0,0
35579,"restaurant",7,757,0,1,0,0,0,0,0
35580,"bar",3,735,0,0,0,0,1,0,0
35581,"restaurant",1,1418,0,0,0,0,0,2,0
35582,"restaurant",3,741,0,0,1,0,0,0,0
35583,"restaurant",5,1415,1,0,0,0,0,1,0
35584,"restaurant",5,748,0,1,0,0,0,0,0
35585,"bar",1,720,0,0,1,0,0,0,0
35586,"restaurant",7,749,0,0,0,0,1,0,0
35587,"restaurant",7,677,0,0,0,0,1,0,0
35588,"restaurant",7,714,0,0,0,0,1,0,0
35589,"restaurant",7,721,0,0,0,0,1,0,0
35590,"bar",7,696,0,0,1,0,0,0,0
35591,"restaurant",7,720,0,0,0,1,0,0,0
35592,"restaurant",7,702,1,0,0,0,0,0,0
35593,"bar",7,734,0,0,0,0,1,0,0
35594,"bar",5,1469,0,1,0,1,0,0,0
35595,"restaurant",1,2159,0,1,1,0,0,1,0
35596,"restaurant",5,1424,0,0,1,1,0,0,0
35597,"restaurant",7,712,0,1,0,0,0,0,0
35598,"restaurant",7,733,0,0,0,0,1,0,0
35599,"bar",7,720,0,0,0,0,1,0,0
35600,"restaurant",5,739,0,1,0,0,0,0,0
35601,"restaurant",5,1475,1,0,0,0,1,0,0
35602,"bar",1,696,0,1,0,0,0,0,0
35603,"restaurant",1,736,0,0,0,1,0,0,0
35604,"restaurant",7,710,0,0,1,0,0,0,0
35605,"restaurant",3,1478,0,1,1,0,0,0,0
35606,"restaurant",3,1410,0,0,0,1,1,0,0
35607,"restaurant",5,1462,0,1,0,0,1,0,0
35608,"restaurant",5,1446,0,0,0,1,1,0,0
35609,"bar",7,738,0,0,1,0,0,0,0
35610,"restaurant",1,1484,0,0,0,0,1,1,0
35611,"bar",7,724,0,0,0,0,0,1,0
35612,"restaurant",7,728,1,0,0,0,0,0,0
35613,"restaurant",5,749,0,1,0,0,0,0,0
35614,"restaurant",3,1419,0,0,1,0,1,0,0
35615,"restaurant",1,1432,1,1,0,0,0,0,0
35616,"restaurant",5,726,0,0,0,1,0,0,0
35617,"bar",1,706,0,0,1,0,0,0,0
35618,"restaurant",7,714,0,0,1,0,0,0,0
35619,"restaurant",7,693,0,0,1,0,0,0,0
35620,"restaurant",3,1488,0,1,0,1,0,0,0
35621,"restaurant",7,707,0,0,0,1,0,0,0
35622,"restaurant",1,1429,1,0,0,0,1,0,0
35623,"bar",3,727,0,0,1,0,0,0,0
35624,"restaurant",3,1440,0,0,1,1,0,0,0
35625,"bar",3,1487,0,0,0,2,0,0,0
35626,"restaurant",3,723,0,0,1,0,0,0,0
35627,"bar",1,740,0,0,1,0,0,0,0
35628,"restaurant",7,721,0,0,0,1,0,0,0
35629,"restaurant",7,704,1,0,0,0,0,0,0
35630,"restaurant",7,683,0,0,0,0,1,0,0
35631,"restaurant",7,723,0,0,0,0,1,0,0
35632,"bar",7,713,0,0,0,0,0,1,0
35633,"restaurant",1,747,0,0,0,0,1,0,0
35634,"bar",7,701,0,1,0,0,0,0,0
35635,"restaurant",7,709,0,0,1,0,0,0,0
35636,"restaurant",7,744,0,0,1,0,0,0,0
35637,"restaurant",7,734,0,0,0,1,0,0,0
35638,"bar",5,1381,0,0,1,1,0,0,0
35639,"restaurant",7,710,1,0,0,0,0,0,0
35640,"bar",7,703,0,0,0,0,0,1,0
35641,"restaurant",7,702,1,0,0,0,0,0,0
35642,"restaurant",7,730,0,0,0,0,1,0,0
35643,"restaurant",7,703,0,0,1,0,0,0,0
35644,"restaurant",7,709,0,0,0,1,0,0,0
35645,"restaurant",7,734,0,0,0,0,1,0,0
35646,"restaurant",7,687,0,0,0,0,1,0,0
35647,"restaurant",3,1404,0,0,0,1,0,1,0
35648,"restaurant",7,732,0,0,0,1,0,0,0
35649,"restaurant",1,1412,0,0,1,1,0,0,0
35650,"restaurant",7,704,1,0,0,0,0,0,0
35651,"restaurant",7,696,0,0,0,1,0,0,0
35652,"restaurant",7,685,0,0,0,0,1,0,0
35653,"restaurant",1,746,0,0,0,1,0,0,0
35654,"restaurant",7,739,1,0,0,0,0,0,0
35655,"restaurant",3,737,0,0,0,0,1,0,0
35656,"restaurant",1,1446,0,0,0,1,1,0,0
35657,"restaurant",3,1404,1,0,1,0,0,0,0
35658,"bar",5,1426,0,1,0,1,0,0,0
35659,"restaurant",7,750,0,1,0,0,0,0,0
35660,"restaurant",7,729,0,1,0,0,0,0,0
35661,"restaurant",7,704,0,0,0,1,0,0,0
35662,"restaurant",1,747,0,0,1,0,0,0,0
35663,"restaurant",5,721,0,0,0,0,0,1,0
35664,"restaurant",7,695,0,0,0,0,1,0,0
35665,"restaurant",3,1451,0,0,1,0,1,0,0
35666,"restaurant",7,729,0,0,1,0,0,0,0
35667,"restaurant",7,715,0,0,0,1,0,0,0
35668,"restaurant",7,718,0,1,0,0,0,0,0
35669,"restaurant",1,1454,0,1,0,1,0,0,0
35670,"bar",1,729,0,1,0,0,0,0,0
35671,"restaurant",7,689,1,0,0,0,0,0,0
35672,"restaurant",1,1421,0,0,1,1,0,0,0
35673,"restaurant",7,695,0,0,0,0,1,0,0
35674,"bar",3,735,1,0,0,0,0,0,0
35675,"restaurant",7,710,0,0,0,0,1,0,0
35676,"restaurant",3,1444,0,1,1,0,0,0,0
35677,"restaurant",1,1459,0,0,0,1,1,0,0
35678,"restaurant",3,1463,0,0,0,2,0,0,0
35679,"restaurant",5,701,0,0,0,0,1,0,0
35680,"restaurant",7,730,0,0,0,1,0,0,0
35681,"bar",7,740,0,0,0,0,1,0,0
35682,"bar",3,708,0,0,0,1,0,0,0
35683,"restaurant",7,718,0,0,0,1,0,0,0
35684,"restaurant",3,692,0,0,0,1,0,0,0
35685,"restaurant",3,1430,0,0,0,1,0,1,0
35686,"bar",7,691,0,0,1,0,0,0,0
35687,"restaurant",1,731,0,0,0,0,1,0,0
35688,"restaurant",1,744,0,0,0,0,1,0,0
35689,"bar",7,711,0,1,0,0,0,0,0
35690,"restaurant",7,740,0,0,0,0,1,0,0
35691,"bar",7,687,0,0,0,0,0,1,0
35692,"restaurant",3,1433,0,1,0,0,0,1,0
35693,"bar",5,729,0,0,0,1,0,0,0
35694,"restaurant",7,717,0,0,0,0,1,0,0
35695,"restaurant",3,695,0,0,1,0,0,0,0
35696,"restaurant",7,737,0,1,0,0,0,0,0
35697,"restaurant",3,743,0,0,0,0,1,0,0
35698,"restaurant",1,694,0,1,0,0,0,0,0
35699,"restaurant",7,724,1,0,0,0,0,0,0
35700,"bar",5,735,1,0,0,0,0,0,0
35701,"restaurant",3,1453,1,0,0,0,0,1,0
35702,"bar",3,1416,0,1,1,0,0,0,0
35703,"restaurant",3,747,0,0,0,0,1,0,0
35704,"restaurant",1,1478,0,1,0,1,0,0,0
35705,"bar",7,718,0,0,0,1,0,0,0
35706,"bar",3,749,0,0,0,0,1,0,0
35707,"restaurant",3,714,0,0,1,0,0,0,0
35708,"bar",5,706,0,0,1,0,0,0,0
35709,"restaurant",7,742,0,0,0,1,0,0,0
35710,"bar",7,753,0,1,0,0,0,0,0
35711,"restaurant",7,700,0,1,0,0,0,0,0
35712,"bar",3,735,1,0,0,0,0,0,0
35713,"restaurant",7,710,0,0,0,0,0,1,0
35714,"restaurant",1,689,0,0,0,0,1,0,0
35715,"restaurant",7,750,0,1,0,0,0,0,0
35716,"restaurant",7,752,0,0,0,0,1,0,0
35717,"restaurant",3,1435,1,0,0,0,0,1,0
35718,"restaurant",1,1463,1,0,1,0,0,0,0
35719,"restaurant",1,727,0,0,0,0,1,0,0
35720,"bar",1,1473,0,0,1,1,0,0,0
35721,"restaurant",3,1434,0,1,0,0,1,0,0
35722,"restaurant",7,722,0,0,0,0,0,1,0
35723,"restaurant",7,709,0,1,0,0,0,0,0
35724,"restaurant",1,1482,0,0,0,2,0,0,0
35725,"restaurant",1,750,0,0,0,0,0,1,0
35726,"restaurant",7,725,0,0,0,0,1,0,0
35727,"restaurant",7,725,0,0,0,1,0,0,0
35728,"restaurant",5,693,0,0,0,0,0,1,0
35729,"restaurant",5,1442,0,0,0,0,2,0,0
35730,"restaurant",7,749,0,0,1,0,0,0,0
35731,"restaurant",1,1441,1,0,1,0,0,0,0
35732,"restaurant",7,713,1,0,0,0,0,0,0
35733,"restaurant",1,1441,0,1,0,0,0,1,0
35734,"restaurant",7,720,0,0,0,1,0,0,0
35735,"bar",1,703,0,0,1,0,0,0,0
35736,"bar",1,677,0,0,0,0,0,1,0
35737,"restaurant",7,729,0,0,0,1,0,0,0
35738,"restaurant",7,732,0,0,0,1,0,0,0
35739,"restaurant",1,716,0,0,1,0,0,0,0
35740,"restaurant",7,710,0,1,0,0,0,0,0
35741,"restaurant",7,720,0,0,0,0,1,0,0
35742,"restaurant",7,729,0,0,0,0,0,1,0
35743,"restaurant",7,721,0,0,0,0,1,0,0
35744,"restaurant",7,755,0,0,0,0,1,0,0
35745,"restaurant",1,737,0,0,0,1,0,0,0
35746,"restaurant",7,722,0,0,0,0,1,0,0
35747,"restaurant",5,1433,1,0,0,1,0,0,0
35748,"restaurant",7,748,0,0,0,1,0,0,0
35749,"restaurant",7,743,0,0,1,0,0,0,0
35750,"restaurant",3,1430,0,0,2,0,0,0,0
35751,"restaurant",7,740,0,0,0,1,0,0,0
35752,"restaurant",5,697,0,0,0,1,0,0,0
35753,"bar",1,1429,1,0,0,0,1,0,0
35754,"restaurant",7,698,1,0,0,0,0,0,0
35755,"bar",3,1407,0,0,0,0,1,1,0
35756,"restaurant",7,719,0,0,0,0,1,0,0
35757,"restaurant",7,699,0,1,0,0,0,0,0
35758,"restaurant",7,740,0,0,0,0,1,0,0
35759,"restaurant",5,1466,0,0,2,0,0,0,0
35760,"restaurant",3,1487,1,1,0,0,0,0,0
35761,"restaurant",7,743,0,1,0,0,0,0,0
35762,"restaurant",7,745,0,0,1,0,0,0,0
35763,"restaurant",5,725,0,0,0,0,0,1,0
35764,"restaurant",7,746,0,0,0,0,1,0,0
35765,"restaurant",7,719,1,0,0,0,0,0,0
35766,"restaurant",7,731,0,0,0,0,1,0,0
35767,"restaurant",3,1500,0,1,0,1,0,0,0
35768,"restaurant",3,1427,0,0,0,1,0,1,0
35769,"restaurant",7,764,0,0,0,0,1,0,0
35770,"restaurant",3,731,0,0,0,0,1,0,0
35771,"restaurant",7,708,0,0,0,0,1,0,0
35772,"restaurant",7,748,0,0,0,0,0,1,0
35773,"restaurant",1,736,0,1,0,0,0,0,0
35774,"restaurant",7,703,1,0,0,0,0,0,0
35775,"restaurant",7,714,0,0,0,0,1,0,0
35776,"restaurant",3,1463,1,0,0,1,0,0,0
35777,"restaurant",1,1468,0,0,1,0,0,1,0
35778,"restaurant",7,719,0,1,0,0,0,0,0
35779,"restaurant",1,1461,0,0,0,0,1,1,0
35780,"bar",3,1454,0,1,1,0,0,0,0
35781,"restaurant",7,710,0,1,0,0,0,0,0
35782,"restaurant",7,723,0,0,1,0,0,0,0
35783,"restaurant",3,718,0,0,0,1,0,0,0
35784,"bar",5,1464,0,0,0,2,0,0,0
35785,"bar",7,697,0,1,0,0,0,0,0
35786,"restaurant",7,740,0,0,0,0,0,1,0
35787,"restaurant",7,723,1,0,0,0,0,0,0
35788,"bar",7,732,0,0,0,0,1,0,0
35789,"restaurant",5,1462,0,0,0,2,0,0,0
35790,"restaurant",7,691,0,0,1,0,0,0,0
35791,"restaurant",7,720,0,0,0,0,1,0,0
35792,"restaurant",7,692,0,0,1,0,0,0,0
35793,"restaurant",7,760,0,0,0,1,0,0,0
35794,"restaurant",7,683,0,0,0,0,1,0,0
35795,"restaurant",1,1437,0,1,1,0,0,0,0
35796,"bar",5,744,0,0,0,0,0,1,0
35797,"restaurant",7,724,1,0,0,0,0,0,0
35798,"bar",7,707,1,0,0,0,0,0,0
35799,"restaurant",7,716,0,0,0,0,0,1,0
35800,"bar",5,1427,2,0,0,0,0,0,0
35801,"restaurant",1,709,0,0,0,1,0,0,0
35802,"bar",7,732,0,0,0,0,1,0,0
35803,"restaurant",5,728,0,0,0,1,0,0,0
35804,"restaurant",7,719,0,0,1,0,0,0,0
35805,"restaurant",7,706,0,0,0,0,1,0,0
35806,"restaurant",7,699,0,0,0,0,0,1,0
35807,"restaurant",7,734,0,0,0,0,1,0,0
35808,"restaurant",3,1486,1,1,0,0,0,0,0
35809,"bar",1,1442,0,0,0,0,1,1,0
35810,"restaurant",3,1441,0,0,1,0,1,0,0
35811,"restaurant",7,703,1,0,0,0,0,0,0
35812,"restaurant",5,1427,0,0,0,0,2,0,0
35813,"restaurant",7,688,0,0,0,1,0,0,0
35814,"restaurant",1,1419,0,0,0,1,0,1,0
35815,"restaurant",3,1434,0,1,0,0,0,1,0
35816,"restaurant",3,1434,0,0,1,1,0,0,0
35817,"restaurant",7,735,0,0,1,0,0,0,0
35818,"bar",7,719,0,0,0,1,0,0,0
35819,"restaurant",7,717,0,1,0,0,0,0,0
35820,"restaurant",5,737,0,0,0,0,1,0,0
35821,"restaurant",1,755,0,0,1,0,0,0,0
35822,"restaurant",3,1443,0,2,0,0,0,0,0
35823,"restaurant",3,692,0,0,0,0,1,0,0
35824,"restaurant",5,1426,1,0,1,0,0,0,0
35825,"restaurant",7,702,0,0,0,1,0,0,0
35826,"restaurant",1,709,0,0,1,0,0,0,0
35827,"bar",3,1471,1,1,0,0,0,0,0
35828,"restaurant",3,702,0,0,0,0,1,0,0
35829,"restaurant",1,692,0,0,0,1,0,0,0
35830,"restaurant",3,1482,0,0,1,0,0,1,0
35831,"bar",7,712,0,0,0,0,0,1,0
35832,"restaurant",1,1448,0,0,0,1,1,0,0
35833,"restaurant",5,710,0,0,0,0,0,1,0
35834,"restaurant",7,701,0,0,0,0,1,0,0
35835,"bar",3,1455,0,1,0,1,0,0,0
35836,"restaurant",1,711,0,0,0,0,1,0,0
35837,"bar",5,1429,0,1,0,0,1,0,0
35838,"restaurant",7,717,0,0,1,0,0,0,0
35839,"restaurant",7,732,0,0,0,0,1,0,0
35840,"bar",7,753,0,0,0,0,1,0,0
35841,"restaurant",3,1414,0,1,0,0,0,1,0
35842,"restaurant",7,690,0,1,0,0,0,0,0
35843,"restaurant",7,735,0,0,0,1,0,0,0
35844,"restaurant",7,705,0,0,0,1,0,0,0
35845,"restaurant",3,1494,0,0,0,1,1,0,0
35846,"restaurant",7,694,0,0,0,0,1,0,0
35847,"restaurant",5,1476,0,0,0,0,1,1,0
35848,"bar",3,1504,0,1,0,1,0,0,0
35849,"restaurant",7,724,0,1,0,0,0,0,0
35850,"restaurant",7,694,0,0,0,1,0,0,0
35851,"restaurant",7,722,0,0,0,0,0,1,0
35852,"bar",3,692,0,0,0,0,1,0,0
35853,"restaurant",5,704,0,0,1,0,0,0,0
35854,"restaurant",5,1419,0,0,1,1,0,0,0
35855,"bar",7,696,0,0,1,0,0,0,0
35856,"restaurant",1,1434,1,0,0,1,0,0,0
35857,"restaurant",7,720,0,0,0,0,1,0,0
35858,"restaurant",7,745,0,0,0,1,0,0,0
35859,"restaurant",3,1439,0,1,0,1,0,0,0
35860,"restaurant",5,737,0,0,0,0,0,1,0
35861,"restaurant",5,744,0,1,0,0,0,0,0
35862,"restaurant",7,700,0,0,0,1,0,0,0
35863,"restaurant",7,709,0,0,1,0,0,0,0
35864,"restaurant",3,1426,0,0,1,0,1,0,0
35865,"restaurant",7,700,0,0,0,1,0,0,0
35866,"restaurant",5,1400,0,0,1,1,0,0,0
35867,"restaurant",3,1437,0,1,1,0,0,0,0
35868,"restaurant",7,708,0,1,0,0,0,0,0
35869,"bar",3,1457,0,0,0,1,0,1,0
35870,"restaurant",7,724,0,0,0,0,1,0,0
35871,"restaurant",7,727,0,0,0,0,1,0,0
35872,"restaurant",7,740,0,0,0,0,0,1,0
35873,"restaurant",7,687,0,0,0,1,0,0,0
35874,"restaurant",7,696,0,0,0,1,0,0,0
35875,"restaurant",7,707,0,0,0,0,0,1,0
35876,"restaurant",3,701,0,0,1,0,0,0,0
35877,"restaurant",7,710,0,1,0,0,0,0,0
35878,"restaurant",7,756,0,0,0,0,1,0,0
35879,"restaurant",7,733,0,0,0,1,0,0,0
35880,"restaurant",1,741,0,0,1,0,0,0,0
35881,"bar",7,735,0,0,0,0,0,1,0
35882,"restaurant",3,716,0,0,1,0,0,0,0
35883,"bar",7,708,0,0,0,0,0,1,0
35884,"restaurant",5,1440,1,0,0,1,0,0,0
35885,"restaurant",7,722,0,0,0,1,0,0,0
35886,"restaurant",7,729,0,0,1,0,0,0,0
35887,"restaurant",3,1493,1,0,1,0,0,0,0
35888,"restaurant",1,1485,0,0,0,1,0,1,0
35889,"bar",7,718,0,0,0,0,1,0,0
35890,"restaurant",5,715,0,1,0,0,0,0,0
35891,"restaurant",7,728,0,0,0,0,0,1,0
35892,"restaurant",7,723,0,0,0,1,0,0,0
35893,"bar",7,713,0,0,1,0,0,0,0
35894,"restaurant",7,702,0,0,0,0,1,0,0
35895,"restaurant",7,691,0,0,0,0,1,0,0
35896,"bar",1,1406,0,0,1,1,0,0,0
35897,"bar",7,729,0,0,0,1,0,0,0
35898,"restaurant",7,706,0,0,0,0,0,1,0
35899,"restaurant",7,735,0,0,0,0,0,1,0
35900,"restaurant",1,705,0,0,0,1,0,0,0
35901,"restaurant",7,706,0,0,0,1,0,0,0
35902,"restaurant",7,732,0,0,0,1,0,0,0
35903,"restaurant",5,1442,0,0,1,1,0,0,0
35904,"restaurant",7,751,0,0,1,0,0,0,0
35905,"restaurant",7,710,0,0,1,0,0,0,0
35906,"restaurant",7,730,0,0,1,0,0,0,0
35907,"restaurant",7,748,0,0,0,0,1,0,0
35908,"restaurant",7,697,0,0,0,0,0,1,0
35909,"restaurant",7,747,0,0,0,1,0,0,0
35910,"restaurant",7,759,0,0,0,1,0,0,0
35911,"restaurant",7,703,0,0,0,0,0,1,0
35912,"restaurant",1,1440,1,0,0,1,0,0,0
35913,"restaurant",7,746,0,0,0,0,1,0,0
35914,"restaurant",7,705,0,0,0,0,1,0,0
35915,"restaurant",7,740,0,0,0,0,0,1,0
35916,"restaurant",3,737,0,0,0,0,1,0,0
35917,"bar",5,720,0,0,0,1,0,0,0
35918,"restaurant",1,731,0,0,1,0,0,0,0
35919,"bar",7,713,0,0,0,0,1,0,0
35920,"bar",7,706,0,1,0,0,0,0,0
35921,"restaurant",1,727,0,0,0,0,1,0,0
35922,"restaurant",7,729,0,0,0,0,1,0,0
35923,"restaurant",3,1405,0,1,0,0,1,0,0
35924,"restaurant",7,693,0,0,0,0,1,0,0
35925,"bar",5,741,0,0,0,0,1,0,0
35926,"bar",7,741,0,0,0,0,1,0,0
35927,"restaurant",3,1437,0,0,0,1,0,1,0
35928,"restaurant",5,1430,1,0,0,1,0,0,0
35929,"restaurant",7,722,0,0,0,0,1,0,0
35930,"restaurant",1,1417,1,0,0,1,0,0,0
35931,"bar",3,747,0,1,0,0,0,0,0
35932,"restaurant",7,730,0,0,0,0,1,0,0
35933,"restaurant",5,1458,0,0,0,1,0,1,0
35934,"restaurant",7,714,0,0,0,1,0,0,0
35935,"restaurant",7,717,0,0,0,1,0,0,0
35936,"restaurant",1,1427,0,0,0,1,0,1,0
35937,"bar",5,1466,0,1,0,0,1,0,0
35938,"restaurant",1,714,0,1,0,0,0,0,0
35939,"restaurant",7,715,0,0,0,1,0,0,0
35940,"restaurant",3,1451,2,0,0,0,0,0,0
35941,"restaurant",7,724,0,0,0,0,1,0,0
35942,"restaurant",7,742,1,0,0,0,0,0,0
35943,"restaurant",7,714,0,0,0,0,1,0,0
35944,"restaurant",7,738,0,0,0,0,1,0,0
35945,"bar",7,717,0,0,0,0,0,1,0
35946,"restaurant",1,1443,0,0,0,1,0,1,0
35947,"restaurant",1,1417,0,1,0,1,0,0,0
35948,"bar",7,755,0,1,0,0,0,0,0
35949,"restaurant",5,699,1,0,0,0,0,0,0
35950,"restaurant",7,685,0,0,0,0,1,0,0
35951,"restaurant",7,744,0,0,0,0,0,1,0
35952,"restaurant",7,742,0,0,0,0,1,0,0
35953,"bar",7,695,0,0,0,0,1,0,0
35954,"restaurant",7,749,0,0,0,0,1,0,0
35955,"restaurant",7,741,0,0,0,0,1,0,0
35956,"restaurant",5,714,0,0,0,1,0,0,0
35957,"restaurant",7,729,0,0,0,0,1,0,0
35958,"restaurant",5,1440,0,1,0,1,0,0,0
35959,"restaurant",7,733,0,0,0,0,1,0,0
35960,"restaurant",7,690,0,0,0,0,1,0,0
35961,"bar",1,1462,0,0,0,1,1,0,0
35962,"restaurant",7,707,0,0,0,1,0,0,0
35963,"restaurant",1,1419,0,2,0,0,0,0,0
35964,"bar",7,699,0,0,1,0,0,0,0
35965,"restaurant",7,701,0,0,1,0,0,0,0
35966,"bar",1,695,0,1,0,0,0,0,0
35967,"restaurant",1,740,0,0,0,0,1,0,0
35968,"restaurant",7,703,0,1,0,0,0,0,0
35969,"restaurant",7,741,0,0,0,0,1,0,0
35970,"restaurant",7,737,1,0,0,0,0,0,0
35971,"bar",7,716,0,0,1,0,0,0,0
35972,"restaurant",7,704,0,0,0,1,0,0,0
35973,"bar",3,1403,0,0,0,0,0,2,0
35974,"restaurant",1,1450,0,2,0,0,0,0,0
35975,"restaurant",1,712,0,0,0,0,1,0,0
35976,"restaurant",7,721,0,0,0,0,0,1,0
35977,"bar",7,739,1,0,0,0,0,0,0
35978,"bar",3,1438,0,0,0,0,0,2,0
35979,"restaurant",1,1417,0,0,0,1,0,1,0
35980,"restaurant",7,681,0,0,0,0,0,1,0
35981,"restaurant",7,741,0,0,0,1,0,0,0
35982,"restaurant",7,704,0,0,1,0,0,0,0
35983,"restaurant",3,1413,0,0,0,0,1,1,0
35984,"restaurant",5,1456,1,1,0,0,0,0,0
35985,"restaurant",7,716,1,0,0,0,0,0,0
35986,"restaurant",7,770,0,0,0,1,0,0,0
35987,"bar",7,700,0,0,0,0,1,0,0
35988,"restaurant",1,690,0,0,0,1,0,0,0
35989,"restaurant",7,687,0,0,0,0,1,0,0
35990,"bar",5,1437,0,0,0,2,0,0,0
35991,"restaurant",7,752,0,0,0,0,1,0,0
35992,"restaurant",7,732,1,0,0,0,0,0,0
35993,"restaurant",7,698,0,0,0,1,0,0,0
35994,"restaurant",7,759,1,0,0,0,0,0,0
35995,"restaurant",7,713,0,0,0,1,0,0,0
35996,"restaurant",3,701,0,0,0,0,1,0,0
35997,"restaurant",7,727,0,0,1,0,0,0,0
35998,"restaurant",7,725,1,0,0,0,0,0,0
35999,"restaurant",7,747,0,0,0,1,0,0,0
36000,"restaurant",7,739,0,0,0,1,0,0,0
36001,"restaurant",7,714,0,0,1,0,0,0,0
36002,"restaurant",7,733,0,0,0,0,1,0,0
36003,"restaurant",7,720,0,0,0,0,1,0,0
36004,"bar",3,1465,0,0,0,2,0,0,0
36005,"restaurant",7,707,0,1,0,0,0,0,0
36006,"restaurant",7,716,0,0,0,1,0,0,0
36007,"restaurant",1,1463,0,1,0,0,1,0,0
36008,"bar",7,709,0,1,0,0,0,0,0
36009,"restaurant",1,1479,1,0,1,0,0,0,0
36010,"restaurant",1,1445,0,1,0,1,0,0,0
36011,"restaurant",3,744,1,0,0,0,0,0,0
36012,"restaurant",5,1420,1,0,0,1,0,0,0
36013,"bar",1,724,0,0,0,1,0,0,0
36014,"bar",3,1422,0,1,0,0,1,0,0
36015,"restaurant",3,740,0,0,0,0,1,0,0
36016,"restaurant",7,713,0,0,0,0,1,0,0
36017,"restaurant",7,745,0,1,0,0,0,0,0
36018,"restaurant",3,754,0,0,0,1,0,0,0
36019,"restaurant",7,755,0,0,0,1,0,0,0
36020,"restaurant",7,717,1,0,0,0,0,0,0
36021,"restaurant",7,733,0,0,1,0,0,0,0
36022,"restaurant",7,730,0,0,0,1,0,0,0
36023,"restaurant",1,732,0,0,0,0,1,0,0
36024,"bar",7,721,0,1,0,0,0,0,0
36025,"bar",3,744,0,0,0,1,0,0,0
36026,"restaurant",7,721,0,0,0,0,1,0,0
36027,"restaurant",3,1474,0,1,1,0,0,0,0
36028,"bar",7,705,0,0,0,0,1,0,0
36029,"bar",3,1413,0,1,0,0,1,0,0
36030,"restaurant",7,734,0,0,0,0,1,0,0
36031,"restaurant",1,723,0,1,0,0,0,0,0
36032,"bar",1,709,0,0,0,1,0,0,0
36033,"restaurant",1,716,0,0,0,0,0,1,0
36034,"restaurant",7,686,0,0,0,0,1,0,0
36035,"bar",7,704,0,0,0,0,1,0,0
36036,"restaurant",7,706,0,0,0,0,1,0,0
36037,"bar",7,695,0,0,1,0,0,0,0
36038,"bar",3,714,0,1,0,0,0,0,0
36039,"restaurant",1,1448,0,0,1,1,0,0,0
36040,"restaurant",3,681,0,0,0,0,1,0,0
36041,"bar",7,748,0,0,1,0,0,0,0
36042,"restaurant",7,734,1,0,0,0,0,0,0
36043,"bar",7,707,1,0,0,0,0,0,0
36044,"bar",7,725,0,0,0,1,0,0,0
36045,"bar",3,1495,0,1,0,1,0,0,0
36046,"restaurant",7,713,0,0,0,0,1,0,0
36047,"restaurant",7,739,0,0,0,1,0,0,0
36048,"restaurant",1,715,0,0,1,0,0,0,0
36049,"bar",1,725,1,0,0,0,0,0,0
36050,"restaurant",7,727,0,0,0,0,1,0,0
36051,"bar",3,720,0,0,0,0,1,0,0
36052,"restaurant",1,1477,0,0,1,1,0,0,0
36053,"restaurant",1,751,0,1,0,0,0,0,0
36054,"restaurant",3,1457,1,0,1,0,0,0,0
36055,"restaurant",1,1450,0,0,1,1,0,0,0
36056,"restaurant",7,711,0,1,0,0,0,0,0
36057,"restaurant",7,756,0,1,0,0,0,0,0
36058,"restaurant",7,744,0,0,0,1,0,0,0
36059,"restaurant",7,695,0,0,0,0,1,0,0
36060,"restaurant",7,723,0,0,0,1,0,0,0
