"user_id","recency","frequency","monetary","offer_used","normal_paid_price"
25420,22,21,490.33,0,0
25421,30,22,808.82,0,0
25422,13,125,3441.04,1,21.3915089911222
25423,23,24,723.24,0,0
25424,62,38,619.03,0,0
25425,24,48,507.98,0,0
25426,7,80,1748.92,0,0
25427,36,47,651.9,0,0
25428,13,54,780.35,0,0
25429,95,80,1445.24,1,58.82626582928
25430,3,34,627.89,0,0
25431,13,24,259.01,0,0
25432,25,55,1289.12,0,0
25433,23,41,970.76,0,0
25434,67,26,522.66,0,0
25435,20,105,3102.17,1,42.2562750271708
25436,59,55,1073.23,0,0
25437,12,60,1474.35,1,75.0923823112249
25438,22,32,653.93,0,0
25439,10,53,916.76,0,0
25440,10,52,826.58,0,0
25441,94,50,1052.65,0,0
25442,42,32,474.25,0,0
25443,12,40,1080.27,0,0
25444,18,97,2163.42,1,66.0020251214504
25445,26,22,295.54,0,0
25446,17,47,835.77,0,0
25447,24,28,313.44,0,0
25448,41,15,428.55,0,0
25449,6,34,495.71,0,0
25450,21,19,341.32,0,0
25451,50,52,441.74,0,0
25452,11,46,603.45,0,0
25453,35,45,481.81,0,0
25454,15,56,1516.17,1,63.8445868222788
25455,80,33,494.22,0,0
25456,56,56,865.99,0,0
25457,19,37,801.27,0,0
25458,4,24,487.87,0,0
25459,4,29,452.92,0,0
25460,106,42,1072.44,0,0
25461,13,33,295.98,0,0
25462,23,57,1180.66,0,0
25463,97,27,304.46,0,0
25464,21,31,450.2,0,0
25465,23,62,1610.66,0,0
25466,13,55,1380.18,0,0
25467,57,27,902.02,0,0
25468,69,54,669.3,0,0
25469,8,31,316.46,0,0
25470,26,36,720.17,0,0
25471,25,24,264.49,0,0
25472,10,55,957.15,0,0
25473,4,57,1242.36,1,29.6129293661937
25474,16,20,523.24,0,0
25475,10,75,1389.71,0,0
25476,9,47,626.39,0,0
25477,24,44,524.9,0,0
25478,13,25,507.26,0,0
25479,5,45,1422.89,0,0
25480,20,30,568.78,0,0
25481,18,39,845.53,0,0
25482,16,50,934.38,0,0
25483,10,37,1161.48,0,0
25484,49,59,1264.24,0,0
25485,6,34,852.92,0,0
25486,16,28,555.55,0,0
25487,97,48,1100.27,0,0
25488,19,30,717.93,0,0
25489,12,52,1303.73,0,0
25490,24,46,1222.9,0,0
25491,10,33,551.9,0,0
25492,24,48,921.25,0,0
25493,49,29,311.16,0,0
25494,22,93,1798.99,1,118.583942042291
25495,33,58,607.35,0,0
25496,33,70,1326.29,1,74.1579411835223
25497,0,44,649.13,0,0
25498,11,54,1046.28,0,0
25499,11,57,670.14,0,0
25500,37,58,1539.35,0,0
25501,21,29,357.67,0,0
25502,15,59,1550.87,0,0
25503,67,25,680,0,0
25504,10,42,674,0,0
25505,10,49,906.88,0,0
25506,4,30,307.92,0,0
25507,2,43,766.77,0,0
25508,94,29,518.22,0,0
25509,72,27,490.21,0,0
25510,29,31,497.35,0,0
25511,49,42,1445.34,0,0
25512,30,65,548.57,0,0
25513,76,22,439.21,0,0
25514,0,67,1775.55,0,0
25515,6,33,1072.14,0,0
25516,28,42,822.24,0,0
25517,25,37,960.01,0,0
25518,25,46,1180.14,0,0
25519,38,28,604.05,0,0
25520,13,36,697.78,0,0
25521,30,30,716.47,0,0
25522,19,27,709.39,0,0
25523,31,63,1155.44,0,0
25524,44,33,923.52,0,0
25525,23,29,537.17,0,0
25526,15,59,1094.27,0,0
25527,15,27,676.06,0,0
25528,17,35,732.17,0,0
25529,8,30,745.89,0,0
25530,24,21,358.63,0,0
25531,25,55,1495.96,0,0
25532,50,36,595.77,0,0
25533,15,30,562.73,0,0
25534,12,53,702.68,0,0
25535,38,44,1180.51,0,0
25536,17,62,1579.75,0,0
25537,22,63,1773.45,0,0
25538,19,31,444.27,0,0
25539,15,33,542.28,0,0
25540,8,89,769.83,0,0
25541,12,63,1508.31,1,59.563565114066
25542,13,104,1691.64,1,47.9766033583134
25543,3,96,1973.45,1,53.976554184258
25544,1,38,767.1,0,0
25545,39,49,545.29,0,0
25546,80,18,215.3,0,0
25547,6,30,974.62,0,0
25548,55,30,813.89,0,0
25549,35,40,1219.59,0,0
25550,8,15,402.28,0,0
25551,44,28,755.79,0,0
25552,12,58,733.95,1,55.9599309837073
25553,38,48,789.55,0,0
25554,6,15,373.97,0,0
25555,48,38,503.58,0,0
25556,27,39,545.48,0,0
25557,15,46,648.81,0,0
25558,21,26,655.21,0,0
25559,40,61,1919.08,0,0
25560,23,39,1119.13,0,0
25561,53,51,795.53,0,0
25562,40,38,770.24,0,0
25563,117,40,471.57,0,0
25564,59,58,999.48,0,0
25565,19,42,878.22,0,0
25566,14,44,473.49,0,0
25567,18,30,307.61,0,0
25568,19,27,587.77,0,0
25569,13,27,468.02,0,0
25570,77,32,437.24,0,0
25571,8,32,864.79,0,0
25572,9,38,599.39,0,0
25573,79,25,558.03,0,0
25574,10,50,372.87,0,0
25575,10,94,1461.87,1,27.9104959400743
25576,31,43,896.45,0,0
25577,82,42,1057.16,0,0
25578,8,26,635.8,0,0
25579,114,44,846.67,0,0
25580,11,58,868.39,0,0
25581,41,43,930.14,0,0
25582,19,42,969.62,0,0
25583,18,49,411.53,0,0
25584,10,64,549.44,0,0
25585,19,72,2050.99,1,37.4359193716943
25586,99,55,1372.19,0,0
25587,11,23,637.66,0,0
25588,32,19,198.37,0,0
25589,5,54,613.36,0,0
25590,50,60,1181.46,0,0
25591,38,63,1610.98,1,35.8475908819959
25592,25,41,494.58,0,0
25593,1,47,918.35,0,0
25594,42,55,769.89,0,0
25595,6,22,600.89,0,0
25596,35,21,674.11,0,0
25597,26,57,562.94,0,0
25598,23,33,838.08,0,0
25599,19,52,604.82,0,0
25600,60,17,171.91,0,0
25601,26,82,1823.96,1,52.6218404258788
25602,33,24,612.7,0,0
25603,31,17,194.22,0,0
25604,38,66,2103.19,0,0
25605,43,38,788.35,0,0
25606,32,150,2958.69,1,59.1206366911903
25607,53,58,715.42,0,0
25608,41,33,895.43,0,0
25609,58,35,1109.86,0,0
25610,27,57,1655.99,1,61.4576200722903
25611,14,68,1851.87,0,0
25612,29,43,1084.36,0,0
25613,11,18,670.4,0,0
25614,30,38,629.63,0,0
25615,2,27,583.45,0,0
25616,36,39,315.3,0,0
25617,21,41,403.32,0,0
25618,29,57,1025.17,0,0
25619,60,42,1080.38,0,0
25620,16,46,570.58,0,0
25621,49,54,911.14,0,0
25622,29,61,672.14,0,0
25623,54,45,600.35,0,0
25624,29,45,441.07,0,0
25625,54,45,1028.3,0,0
25626,27,29,807.38,0,0
25627,18,43,1259.15,1,53.1598458876461
25628,23,45,1170.76,0,0
25629,115,22,316.14,0,0
25630,16,51,1496.36,0,0
25631,12,23,334.35,0,0
25632,29,45,1305.77,0,0
25633,12,50,623.5,0,0
25634,38,29,616,0,0
25635,69,22,196.03,0,0
25636,67,47,805.64,0,0
25637,27,57,897.56,0,0
25638,23,34,990.82,0,0
25639,23,27,409.73,0,0
25640,20,71,1590.04,1,77.0815655908361
25641,38,49,1019.29,0,0
25642,13,85,812.88,1,54.4010728463531
25643,14,46,376.03,0,0
25644,36,33,818.24,0,0
25645,9,39,613.96,0,0
25646,112,37,653.66,0,0
25647,17,90,2231.32,1,58.9773335821554
25648,22,41,903.23,0,0
25649,40,61,946.18,0,0
25650,33,40,666.93,0,0
25651,10,23,857.12,0,0
25652,27,18,595.3,0,0
25653,22,30,650.02,0,0
25654,13,39,849.22,0,0
25655,71,64,1223.55,0,0
25656,27,64,1105.24,1,44.1180923526362
25657,40,31,243.92,0,0
25658,9,77,2144.03,1,54.6406970312074
25659,140,56,1350.05,0,0
25660,63,44,561.67,0,0
25661,64,49,1131.88,0,0
25662,38,21,378.1,0,0
25663,67,55,794.26,0,0
25664,10,51,1265.64,0,0
25665,69,46,643.16,0,0
25666,41,24,324.72,0,0
25667,4,21,279.71,0,0
25668,26,66,676.76,0,0
25669,12,55,1607.66,1,63.1552790624276
25670,74,32,714.28,0,0
25671,17,14,189.79,0,0
25672,38,31,365.3,0,0
25673,14,74,625.72,0,0
25674,30,16,278.32,0,0
25675,26,39,433.24,0,0
25676,1,21,298.67,0,0
25677,29,51,1160.63,0,0
25678,37,91,1075.4,0,0
25679,14,40,786.8,0,0
25680,8,41,716.58,0,0
25681,13,43,402.92,0,0
25682,20,20,396.87,0,0
25683,15,18,417.18,0,0
25684,42,38,632.1,0,0
25685,3,46,882.81,0,0
25686,3,47,1216.42,0,0
25687,38,42,804.89,0,0
25688,19,50,1056.75,0,0
25689,48,60,808.82,0,0
25690,11,34,556.47,0,0
25691,37,25,700.34,0,0
25692,10,15,391,0,0
25693,8,21,164.82,0,0
25694,9,45,1098.82,0,0
25695,0,66,1371.61,1,44.5322762675956
25696,23,60,556.97,1,72.2677535774186
25697,121,26,552.59,0,0
25698,61,24,587.49,0,0
25699,17,29,696.38,0,0
25700,19,53,1505.73,0,0
25701,16,53,657.95,0,0
25702,38,33,607.63,0,0
25703,7,41,1076.83,0,0
25704,51,51,1215.18,0,0
25705,26,64,562.54,0,0
25706,48,42,828.92,0,0
25707,18,65,1680.19,1,56.9744415163994
25708,10,35,1057.91,0,0
25709,7,70,762.1,1,42.9108854287863
25710,22,40,474.52,0,0
25711,2,40,557.96,0,0
25712,32,49,817.11,0,0
25713,93,31,615.28,0,0
25714,8,67,1443.16,0,0
25715,12,41,1200.31,0,0
25716,23,41,343.36,0,0
25717,16,66,1868.91,1,60.0399560586736
25718,60,35,309.99,0,0
25719,35,24,481.92,0,0
25720,8,41,438.12,0,0
25721,40,32,351.37,0,0
25722,14,19,467.1,0,0
25723,32,49,1091.6,0,0
25724,24,26,695.28,0,0
25725,11,34,247,0,0
25726,33,38,448.1,0,0
25727,22,43,620.04,0,0
25728,10,30,298.36,0,0
25729,10,54,1587.21,0,0
25730,24,36,455.62,0,0
25731,12,36,640.93,0,0
25732,35,98,2874.31,1,77.5040157169104
25733,23,69,1300.61,1,111.094748700075
25734,6,47,1563.83,0,0
25735,20,61,1100.95,0,0
25736,105,23,559.17,0,0
25737,44,44,693.8,0,0
25738,9,35,1037.26,0,0
25739,54,73,1320.75,0,0
25740,53,39,1019.16,0,0
25741,34,36,617.07,1,33.6194894456863
25742,71,56,1286.43,0,0
25743,25,32,638.23,0,0
25744,4,95,784.05,1,49.6929418795556
25745,6,27,748.42,0,0
25746,25,35,508.6,0,0
25747,16,66,692.66,0,0
25748,10,16,310.67,0,0
25749,7,38,872.76,0,0
25750,68,29,632.81,0,0
25751,29,43,941.12,0,0
25752,14,50,1397.91,0,0
25753,54,53,685.72,0,0
25754,16,23,299.06,0,0
25755,63,46,701.65,0,0
25756,167,37,804.33,0,0
25757,19,31,691.65,0,0
25758,7,43,1280.7,0,0
25759,10,52,1187.29,0,0
25760,6,49,1047.46,0,0
25761,11,64,1691.51,0,0
25762,15,17,182.83,0,0
25763,29,68,1508.3,0,0
25764,7,28,555.4,0,0
25765,60,34,211.95,0,0
25766,13,27,507.87,0,0
25767,123,33,380.81,0,0
25768,28,28,586.65,0,0
25769,36,58,493.13,0,0
25770,10,40,503.54,0,0
25771,14,26,659.24,0,0
25772,30,50,772.06,0,0
25773,17,37,364.18,0,0
25774,23,37,564.72,0,0
25775,15,39,416.07,0,0
25776,15,66,1132.95,0,0
25777,35,45,1051.93,0,0
25778,31,48,882.87,0,0
25779,10,70,622.74,0,0
25780,13,20,221.73,0,0
25781,27,39,1027.27,0,0
25782,36,67,706.67,0,0
25783,7,48,1240.84,1,109.411906426884
25784,12,30,452.54,0,0
25785,74,63,940.16,0,0
25786,16,55,851.39,1,99.106886748299
25787,13,79,1735.51,0,0
25788,30,56,870.48,0,0
25789,12,32,1131.87,0,0
25790,61,27,803.25,0,0
25791,23,28,463.3,0,0
25792,13,87,805.96,0,0
25793,29,35,1031.99,0,0
25794,42,52,1155.06,0,0
25795,81,78,1516.44,0,0
25796,38,40,900.61,0,0
25797,8,37,977.43,0,0
25798,21,21,554.41,0,0
25799,67,51,1166.85,1,69.7541638125479
25800,44,20,708.6,0,0
25801,27,39,1003.58,0,0
25802,18,104,1672.02,1,82.9060325060785
25803,77,48,708.27,0,0
25804,33,64,710.6,0,0
25805,43,41,920.4,0,0
25806,32,40,1133.17,0,0
25807,0,46,447.58,0,0
25808,6,48,1387.73,0,0
25809,26,66,574.28,0,0
25810,15,68,1839.46,0,0
25811,20,81,1848.29,1,62.7964154876769
25812,36,57,1412,0,0
25813,18,42,877.95,0,0
25814,19,21,187.93,0,0
25815,63,28,546.44,0,0
25816,25,32,399.67,0,0
25817,11,51,669.8,0,0
25818,35,24,424.94,0,0
25819,9,28,828.9,0,0
25820,50,46,446.97,0,0
25821,1,42,1091.72,0,0
25822,17,51,1152.24,0,0
25823,8,15,241.4,0,0
25824,29,37,623.98,0,0
25825,70,20,502.49,0,0
25826,7,42,593.33,0,0
25827,8,75,1729.14,1,82.3257070772722
25828,14,37,1205.01,0,0
25829,54,23,383.39,0,0
25830,53,26,740.09,0,0
25831,8,27,586.93,0,0
25832,33,41,932.61,0,0
25833,43,40,921.52,0,0
25834,20,66,1643.13,1,32.2665367667377
25835,15,83,1158.67,1,56.3283017982915
25836,41,32,768.12,0,0
25837,27,49,541.82,0,0
25838,8,68,2002.85,1,58.7638120282441
25839,15,58,1023.48,0,0
25840,25,33,936.15,0,0
25841,6,48,502.79,0,0
25842,77,38,791.97,0,0
25843,15,86,976.97,1,84.9366845872253
25844,95,44,787.49,0,0
25845,26,68,1654.06,0,0
25846,32,60,843.68,0,0
25847,40,36,999.43,0,0
25848,21,22,509.37,0,0
25849,20,37,691.53,0,0
25850,34,30,311.63,0,0
25851,15,61,1812.34,1,56.5616807977483
25852,6,29,627.07,0,0
25853,16,47,590.53,0,0
25854,20,39,265.43,0,0
25855,12,65,1543.33,0,0
25856,16,28,386.97,0,0
25857,23,18,367.73,0,0
25858,20,21,231.65,0,0
25859,48,33,503.74,0,0
25860,52,43,1099.54,0,0
25861,15,39,1063.12,0,0
25862,29,75,603,0,0
25863,27,37,938.05,0,0
25864,41,13,507.04,0,0
25865,16,25,665.79,0,0
25866,74,68,1309.8,0,0
25867,27,31,592.3,0,0
25868,23,17,262.31,0,0
25869,35,43,1097.95,0,0
25870,11,63,1602.53,0,0
25871,8,35,417.55,0,0
25872,58,45,1266.16,0,0
25873,4,29,432.68,0,0
25874,10,31,328.77,0,0
25875,11,57,1220.59,0,0
25876,7,29,342.06,0,0
25877,9,44,1095.4,0,0
25878,28,25,462.54,0,0
25879,14,53,1075.37,0,0
25880,29,38,661.55,0,0
25881,12,21,354.35,0,0
25882,47,29,670.14,0,0
25883,9,56,1386.23,0,0
25884,4,67,1838.47,1,51.9808057979867
25885,20,53,453.27,0,0
25886,3,51,492.39,0,0
25887,28,37,470.4,0,0
25888,24,41,1010.36,0,0
25889,60,113,2563.65,1,19.9712095241994
25890,20,38,773.43,1,57.1859136221185
25891,79,50,363.21,0,0
25892,10,63,1091.99,0,0
25893,22,39,1216.27,0,0
25894,38,39,964.82,0,0
25895,26,88,1125.3,1,40.6159266594797
25896,16,38,1147.46,0,0
25897,43,71,1542.34,1,106.786454083957
25898,69,31,644.57,0,0
25899,47,41,752.82,0,0
25900,63,52,932.02,0,0
25901,26,12,187.1,0,0
25902,69,13,266.43,0,0
25903,43,67,1044.57,1,58.5579301037639
25904,31,32,420.35,0,0
25905,24,86,1075.58,1,75.6677606947348
25906,17,37,1008.5,0,0
25907,85,57,1260.32,0,0
25908,22,23,742.81,0,0
25909,16,47,685.66,0,0
25910,13,31,197.72,0,0
25911,45,27,338.16,0,0
25912,59,57,1166.68,0,0
25913,9,33,518.3,0,0
25914,8,38,501.15,0,0
25915,14,38,449.38,0,0
25916,16,46,1006.37,0,0
25917,30,53,673.82,0,0
25918,38,43,1176.88,0,0
25919,27,39,796.32,0,0
25920,17,57,1530.7,0,0
25921,23,38,1083.38,0,0
25922,30,21,545.16,0,0
25923,28,20,283.64,0,0
25924,25,37,410.88,0,0
25925,17,87,1267.47,1,74.5074593187869
25926,36,35,753.62,0,0
25927,23,41,504.36,0,0
25928,30,57,1622.05,0,0
25929,14,73,1322.96,0,0
25930,8,26,843.13,0,0
25931,23,35,566.71,0,0
25932,22,45,368.59,0,0
25933,10,32,473.76,0,0
25934,15,43,506.96,0,0
25935,44,23,531.13,0,0
25936,30,62,1403.51,0,0
25937,56,74,1117.11,0,0
25938,25,28,411.37,0,0
25939,23,27,700.64,0,0
25940,0,34,1115.89,0,0
25941,11,38,693.38,0,0
25942,51,35,696.73,0,0
25943,15,56,1258.18,0,0
25944,3,40,1200.42,0,0
25945,10,47,523.12,0,0
25946,11,22,605.77,0,0
25947,30,37,409.4,0,0
25948,57,37,894.38,0,0
25949,15,31,804.26,0,0
25950,17,19,343.72,0,0
25951,12,80,1488.92,0,0
25952,19,18,241.8,0,0
25953,19,35,632.54,0,0
25954,5,50,991.97,0,0
25955,21,47,816.71,0,0
25956,164,38,417.12,0,0
25957,43,24,413.53,0,0
25958,49,20,492.65,0,0
25959,13,98,1580.27,1,74.77039735917
25960,19,66,1669.28,0,0
25961,16,29,794.57,0,0
25962,5,22,276.55,0,0
25963,10,50,751.7,0,0
25964,15,29,579.35,0,0
25965,11,58,555.83,0,0
25966,38,23,806.01,0,0
25967,42,41,837.78,0,0
25968,27,68,1029.93,0,0
25969,65,43,892.08,0,0
25970,10,63,1337.66,0,0
25971,16,42,431.98,0,0
25972,17,39,849.03,0,0
25973,47,48,1238.77,0,0
25974,19,73,1472.57,0,0
25975,23,90,1201.67,0,0
25976,24,34,854.94,0,0
25977,33,36,673,0,0
25978,32,44,675.43,0,0
25979,13,57,780.1,0,0
25980,12,62,1909.78,0,0
25981,9,52,1344.64,0,0
25982,4,45,513.47,0,0
25983,30,34,446.49,0,0
25984,25,77,1689,1,43.4480267405882
25985,37,42,303.99,0,0
25986,35,31,762.48,0,0
25987,35,39,565.79,0,0
25988,36,10,387.12,0,0
25989,12,67,603.99,0,0
25990,21,32,362.75,0,0
25991,16,31,397.23,0,0
25992,39,57,1557.75,0,0
25993,8,68,1772.91,1,58.5029180734232
25994,20,58,1151.93,0,0
25995,47,35,385.96,0,0
25996,71,32,509.72,0,0
25997,6,25,391.35,0,0
25998,12,65,1307.85,0,0
25999,27,63,1871.96,0,0
26000,23,51,1346.25,0,0
26001,13,45,446.64,0,0
26002,11,32,1089.13,0,0
26003,64,28,738.69,0,0
26004,26,24,499.97,0,0
26005,32,39,813.65,0,0
26006,14,35,1024.19,0,0
26007,11,42,598.08,0,0
26008,6,34,591.26,0,0
26009,6,44,936.52,0,0
26010,23,45,779.56,0,0
26011,39,44,412.15,0,0
26012,27,51,695.04,0,0
26013,15,27,618.1,0,0
26014,61,23,501.26,0,0
26015,25,58,1589.15,0,0
26016,20,81,1837.9,1,38.5990877692401
26017,15,35,347.57,0,0
26018,25,54,666.29,0,0
26019,15,41,831.28,0,0
26020,10,47,963.99,0,0
26021,15,34,738.56,0,0
26022,113,64,667.34,0,0
26023,37,26,728.3,0,0
26024,17,21,451.21,0,0
26025,4,30,966.4,0,0
26026,11,33,1045.63,0,0
26027,29,38,736.27,0,0
26028,8,30,483.22,0,0
26029,18,17,668.79,0,0
26030,17,57,1246.54,0,0
26031,28,44,1124.54,0,0
26032,36,41,1153.67,0,0
26033,24,19,227.11,0,0
26034,19,52,1307.67,0,0
26035,16,46,977.63,0,0
26036,3,39,952.87,0,0
26037,37,56,1552.97,0,0
26038,88,81,2134.29,1,48.7759843437374
26039,14,36,886.88,0,0
26040,11,15,124.06,0,0
26041,27,33,365.38,0,0
26042,63,59,1611.31,0,0
26043,18,25,671.39,0,0
26044,20,51,816.79,0,0
26045,213,36,500.27,0,0
26046,18,31,689.74,0,0
26047,15,39,526.7,0,0
26048,40,47,1152.73,0,0
26049,21,74,942.65,1,44.7493686592206
26050,17,21,263.54,0,0
26051,27,105,2966.6,1,69.2155002901331
26052,15,41,436.88,0,0
26053,21,58,1468.54,0,0
26054,40,30,906.96,0,0
26055,4,40,779.65,0,0
26056,13,55,1253.54,0,0
26057,26,35,1082.57,0,0
26058,44,51,912.74,0,0
26059,10,52,1180.59,0,0
26060,82,32,537.86,0,0
26061,14,49,648.18,0,0
26062,39,32,352.25,0,0
26063,25,21,667.52,0,0
26064,23,50,823.47,0,0
26065,20,30,859.53,0,0
26066,7,50,875.27,0,0
26067,11,47,1154.23,0,0
26068,4,61,1724.66,1,60.4220326374471
26069,36,37,973.81,0,0
26070,13,51,567.14,0,0
26071,21,65,1779.01,1,44.6898886802048
26072,5,76,1404.29,0,0
26073,43,26,324.18,0,0
26074,25,35,892.82,0,0
26075,13,40,1006.27,0,0
26076,49,30,693.23,0,0
26077,29,28,264.41,0,0
26078,30,114,1466.57,1,54.8586124273762
26079,20,28,610.14,0,0
26080,41,30,783.28,0,0
26081,45,30,415.84,0,0
26082,36,23,667.25,0,0
26083,15,73,1958.62,1,54.1263071368262
26084,12,22,524.34,0,0
26085,8,30,416.69,0,0
26086,0,34,289.62,0,0
26087,38,45,441.42,0,0
26088,15,24,262.21,0,0
26089,16,38,1051.04,0,0
26090,16,54,1551.3,0,0
26091,57,80,1551.66,0,0
26092,16,34,716.76,0,0
26093,14,63,1805.81,0,0
26094,15,48,815.69,0,0
26095,12,39,375.87,0,0
26096,24,46,999.18,0,0
26097,26,55,1183.4,0,0
26098,17,37,523.58,0,0
26099,25,47,454.19,0,0
26100,26,32,866.35,0,0
26101,11,47,905.56,0,0
26102,8,24,590.52,0,0
26103,31,39,489.05,0,0
26104,12,51,1087.42,0,0
26105,49,34,643.02,0,0
26106,51,80,1614.07,0,0
26107,37,60,833.39,0,0
26108,18,41,652.81,0,0
26109,15,57,611.66,0,0
26110,7,31,473.13,0,0
26111,92,59,787.64,0,0
26112,84,37,468.23,0,0
26113,12,49,824.46,0,0
26114,10,34,398.88,0,0
26115,63,24,527.64,0,0
26116,18,33,1117.53,0,0
26117,36,39,822.56,0,0
26118,7,36,810.81,0,0
26119,4,38,509.61,0,0
26120,32,25,710.08,0,0
26121,21,62,763.8,0,0
26122,19,40,732.35,1,20.5741766670719
26123,22,29,636.94,0,0
26124,29,46,368.85,0,0
26125,27,17,643.2,0,0
26126,78,31,489.69,0,0
26127,20,53,1285.26,0,0
26128,99,44,390.46,0,0
26129,17,22,659.48,0,0
26130,51,52,699.04,0,0
26131,16,47,670.63,0,0
26132,15,88,1619.3,1,83.7364861518145
26133,38,48,609.7,0,0
26134,99,39,919.4,0,0
26135,50,66,1569.28,0,0
26136,16,76,699.94,0,0
26137,10,27,549.05,0,0
26138,3,45,1193.04,0,0
26139,15,66,608.43,0,0
26140,17,73,856.26,0,0
26141,27,55,707.31,0,0
26142,25,37,445.63,0,0
26143,32,48,1124.81,0,0
26144,36,39,279.2,0,0
26145,31,49,1059.06,0,0
26146,114,30,759.34,0,0
26147,24,42,615.7,0,0
26148,14,59,769.58,1,44.5046178746223
26149,21,41,429.17,0,0
26150,28,77,987.77,1,22.2030029483512
26151,14,80,1816.84,1,40.6011151561886
26152,29,17,345.58,0,0
26153,149,27,389.81,0,0
26154,13,43,445.17,0,0
26155,25,44,487.68,0,0
26156,62,17,233.87,0,0
26157,9,35,458.38,0,0
26158,4,28,478.42,0,0
26159,41,38,381.98,0,0
26160,58,28,849.87,0,0
26161,27,35,354.59,0,0
26162,30,43,445.37,0,0
26163,20,59,761.95,0,0
26164,35,37,878.95,0,0
26165,24,45,669.6,0,0
26166,37,85,1117.28,0,0
26167,1,32,556.64,0,0
26168,26,38,947.02,0,0
26169,22,18,585.99,0,0
26170,49,76,1625.25,0,0
26171,7,34,646.63,0,0
26172,21,35,548.15,0,0
26173,24,18,285.08,0,0
26174,39,59,873.26,1,37.9960138329864
26175,36,53,1041.33,0,0
26176,3,25,735.11,0,0
26177,133,32,545.13,0,0
26178,26,38,1134.72,0,0
26179,10,39,948.85,0,0
26180,24,37,361.49,0,0
26181,50,67,1300.72,0,0
26182,7,31,474.33,0,0
26183,21,38,419.92,0,0
26184,95,62,1423.67,0,0
26185,35,26,208.01,0,0
26186,31,46,409.28,0,0
26187,54,56,508.15,0,0
26188,151,62,1577.76,1,62.4024734258652
26189,0,66,1040.4,0,0
26190,81,22,594.16,0,0
26191,145,29,616.87,0,0
26192,14,26,529.23,0,0
26193,13,68,1271.24,0,0
26194,10,56,475.59,0,0
26195,21,40,855.73,0,0
26196,43,22,651.87,0,0
26197,60,39,384.99,0,0
26198,16,32,756.6,0,0
26199,11,49,1146.1,0,0
26200,5,68,1777.17,0,0
26201,55,40,1242.02,0,0
26202,14,64,1572.7,0,0
26203,20,31,509.35,0,0
26204,37,52,1383.78,0,0
26205,17,22,156.95,0,0
26206,14,42,465.96,0,0
26207,22,69,1708.92,0,0
26208,29,47,1165.4,0,0
26209,8,59,1724.77,1,96.0711770784482
26210,34,19,432.63,0,0
26211,56,32,659.42,0,0
26212,26,28,509.42,0,0
26213,67,43,486.15,0,0
26214,118,40,543.84,0,0
26215,24,28,255.09,0,0
26216,27,13,266.66,0,0
26217,23,54,903.05,0,0
26218,48,54,1153.56,0,0
26219,9,47,517.35,0,0
26220,26,35,531.65,0,0
26221,18,59,464.05,0,0
26222,76,47,977.22,0,0
26223,8,24,389.9,0,0
26224,20,26,337.93,0,0
26225,25,26,341.85,0,0
26226,38,26,591.29,0,0
26227,56,48,544.22,0,0
26228,47,74,1808.89,1,41.8093083173409
26229,45,33,669.04,0,0
26230,30,86,1103.79,1,107.893760397993
26231,14,51,618.14,0,0
26232,13,17,609.42,0,0
26233,33,51,989.92,0,0
26234,22,43,977.4,0,0
26235,13,42,422.7,0,0
26236,49,66,942.59,0,0
26237,34,41,338.73,0,0
26238,36,24,700.87,0,0
26239,6,36,528.07,0,0
26240,13,71,1742.37,1,48.9209345337376
26241,25,44,879.12,0,0
26242,11,53,958.52,0,0
26243,30,52,1658.92,0,0
26244,139,25,314.1,0,0
26245,9,32,255.41,0,0
26246,49,37,818.33,0,0
26247,58,39,785.06,0,0
26248,20,29,402.41,0,0
26249,21,38,813.16,0,0
26250,6,35,1051.01,0,0
26251,21,36,841.93,0,0
26252,11,46,1080.07,0,0
26253,16,75,1678.15,1,123.329402180649
26254,10,11,452.8,0,0
26255,149,34,684.01,0,0
26256,57,35,799.17,0,0
26257,17,34,590.32,0,0
26258,41,46,546.68,0,0
26259,20,46,1015.29,0,0
26260,20,42,602.29,0,0
26261,46,33,705.31,0,0
26262,49,52,444.23,0,0
26263,58,80,1238.84,0,0
26264,10,44,481.5,0,0
26265,11,39,493.14,0,0
26266,20,38,488.4,0,0
26267,16,28,365.57,0,0
26268,94,18,533.36,0,0
26269,21,67,1607.45,1,25.8311379702017
26270,1,79,2235.07,1,60.3266165994108
26271,15,20,459.99,0,0
26272,9,55,1596.24,0,0
26273,59,45,671.78,0,0
26274,77,26,191.65,0,0
26275,41,34,482.72,0,0
26276,24,49,1190.99,0,0
26277,73,48,565.48,0,0
26278,25,18,192.53,0,0
26279,36,28,300.37,0,0
26280,10,57,871.69,1,35.8136082477495
26281,27,73,1801.21,1,74.3467243504152
26282,16,69,1914.79,0,0
26283,14,62,1240.56,1,65.512745927386
26284,109,40,1213.65,0,0
26285,35,73,1034.31,0,0
26286,6,66,1210.01,0,0
26287,46,39,367.54,0,0
26288,7,52,910.53,0,0
26289,9,33,442.43,0,0
26290,36,32,641.54,0,0
26291,21,44,787.5,0,0
26292,16,25,660.61,0,0
26293,36,53,946.26,0,0
26294,67,49,1208.3,0,0
26295,11,77,1174.72,1,84.1232798555866
26296,1,49,725.14,0,0
26297,16,40,1048.27,0,0
26298,5,44,596.32,0,0
26299,36,140,1125.74,1,63.8418133287504
26300,62,47,570.92,0,0
